,y,N,i,d,K,x
1517,0.884,4905,0,0,2,2
1518,0.677,4905,0,1,2,2
1519,1.7540000000000002,4905,0,1,2,2
1520,1.5890000000000002,4905,0,1,2,2
1521,0.255,4905,0,1,2,2
1522,0.075,4905,0,1,2,2
1523,0.719,4905,0,1,2,2
1524,0.28400000000000003,4905,0,0,2,2
1525,0.212,4905,0,0,2,2
1526,0.599,4905,0,0,2,2
1527,1.5250000000000001,4905,0,0,2,2
1528,0.328,4905,0,0,2,2
1529,0.299,4905,1,0,2,2
1530,0.674,4905,1,0,2,2
1531,0.15,4905,1,1,2,2
1532,0.361,4905,1,1,2,2
1533,4.227,4905,1,1,2,2
1534,0.179,4905,1,1,2,2
1535,0.21,4905,1,1,2,2
1536,0.421,4905,0,0,2,2
1537,1.874,4905,0,0,2,2
1538,1.02,4905,0,1,2,2
1539,0.451,4905,0,1,2,2
1540,0.061,4905,0,1,2,2
1541,1.095,4905,0,0,2,2
1542,0.887,4905,0,0,2,2
1543,1.26,4905,0,0,2,2
1544,1.979,4905,0,0,2,2
1545,0.238,4905,0,1,2,2
1546,1.829,4905,0,1,2,2
1547,0.135,4905,0,1,2,2
1548,0.495,4905,0,0,2,2
1549,1.741,4905,0,0,2,2
1550,0.6000000000000001,4905,0,0,2,2
1551,1.006,4905,1,0,2,2
1552,1.786,4905,1,0,2,2
1553,1.291,4905,1,0,2,2
1554,0.34600000000000003,4905,1,0,2,2
1555,2.668,4905,0,1,2,2
1556,0.736,4905,0,1,2,2
1557,1.17,4905,0,1,2,2
1558,0.179,4905,0,1,2,2
1559,0.9,4905,0,1,2,2
1560,0.194,4905,0,1,2,2
1561,0.136,4905,1,0,2,2
1562,0.9,4905,1,0,2,2
1563,0.21,4905,0,1,2,2
1564,0.06,4905,1,1,2,2
1565,0.166,4905,1,1,2,2
1566,2.924,4905,1,0,2,2
1567,0.555,4905,1,0,2,2
1568,0.28500000000000003,4905,1,1,2,2
1569,2.219,4905,0,0,2,2
1570,0.798,4905,1,0,2,2
1571,0.15,4905,1,0,2,2
1572,0.196,4905,1,0,2,2
1573,0.135,4905,1,0,2,2
1574,0.866,4905,0,0,2,2
1575,0.225,4905,0,0,2,2
1576,2.25,4905,0,0,2,2
1577,0.15,4905,0,0,2,2
1578,0.181,4905,1,0,2,2
1579,0.27,4905,1,0,2,2
1580,0.18,4905,1,0,2,2
1581,0.165,4905,1,0,2,2
1582,0.209,4905,1,0,2,2
1583,1.381,4905,1,0,2,2
1584,0.975,4905,1,1,2,2
1585,3.2399999999999998,4905,1,1,2,2
1586,0.15,4905,1,1,2,2
1587,2.606,4905,1,0,2,2
1588,0.39,4905,1,1,2,2
1589,2.715,4905,1,1,2,2
1590,0.105,4905,1,1,2,2
1591,0.388,4905,1,1,2,2
1592,1.786,4905,0,0,2,2
1593,0.12,4905,0,1,2,2
1594,1.5899999999999999,4905,0,1,2,2
1595,1.05,4905,0,1,2,2
1596,0.374,4905,1,0,2,2
1597,0.224,4905,1,0,2,2
1598,0.34500000000000003,4905,1,0,2,2
1599,0.135,4905,1,0,2,2
1600,0.16699999999999998,4905,1,0,2,2
1601,0.509,4905,1,0,2,2
1602,0.448,4905,1,0,2,2
1603,1.0950000000000002,4905,0,1,2,2
1604,1.9340000000000002,4905,1,0,2,2
1605,0.211,4905,1,0,2,2
1606,0.479,4905,1,1,2,2
1607,0.271,4905,1,0,2,2
1608,0.285,4905,1,0,2,2
1609,0.121,4905,1,0,2,2
1610,0.31200000000000006,4905,1,0,2,2
1611,0.06,4905,0,1,2,2
1612,0.75,4905,0,1,2,2
1613,0.644,4905,1,0,2,2
1614,1.635,4905,1,0,2,2
1615,0.87,4905,1,0,2,2
1616,0.96,4905,1,1,2,2
1617,0.136,4905,1,1,2,2
1618,0.316,4905,1,1,2,2
1619,2.2670000000000003,4905,0,1,2,2
1620,0.135,4905,1,0,2,2
1621,2.4749999999999996,4905,0,0,2,2
1622,0.135,4905,0,0,2,2
1623,0.795,4905,0,0,2,2
1624,0.75,4905,0,0,2,2
1625,0.586,4905,0,0,2,2
1626,2.024,4905,0,0,2,2
1627,1.006,4905,1,0,2,2
1628,1.754,4905,1,1,2,2
1629,1.153,4905,1,1,2,2
1630,3.237,4905,0,0,2,2
1631,0.34500000000000003,4905,0,1,2,2
1632,0.81,4905,0,1,2,2
1633,0.10400000000000001,4905,0,1,2,2
1634,1.755,4905,0,1,2,2
1635,0.721,4905,0,1,2,2
1636,0.72,4905,0,1,2,2
1637,2.115,4905,0,1,2,2
1638,0.195,4905,1,0,2,2
1639,0.28600000000000003,4905,1,0,2,2
1640,1.095,4905,1,0,2,2
1641,0.314,4905,1,0,2,2
1642,0.28600000000000003,4905,1,0,2,2
1643,1.649,4905,1,0,2,2
1644,2.0580000000000003,4905,1,0,2,2
1645,0.421,4905,1,0,2,2
1646,3.253,4905,0,1,2,2
1647,0.195,4905,0,1,2,2
1648,0.134,4905,0,1,2,2
1649,0.746,4905,0,0,2,2
1650,0.135,4905,0,0,2,2
1651,0.5700000000000001,4905,0,0,2,2
1652,0.495,4905,1,0,2,2
1653,0.42000000000000004,4905,1,0,2,2
1654,0.331,4905,1,0,2,2
1655,1.394,4905,1,0,2,2
1656,0.23900000000000002,4905,1,0,2,2
1657,0.136,4905,1,0,2,2
1658,0.45,4905,0,1,2,2
1659,0.43500000000000005,4905,1,0,2,2
1660,0.556,4905,1,0,2,2
1661,1.6179999999999999,4905,1,0,2,2
1662,0.254,4905,0,0,2,2
1663,0.24,4905,0,0,2,2
1664,1.3170000000000002,4905,1,0,2,2
1665,3.197,4905,1,1,2,2
1666,2.2030000000000003,4905,1,1,2,2
1667,0.627,4905,0,1,2,2
1668,0.268,4905,0,0,2,2
1669,0.314,4905,0,0,2,2
1670,0.767,4905,0,0,2,2
1671,3.194,4905,0,1,2,2
1672,0.346,4905,1,1,2,2
1673,4.184,4905,1,1,2,2
1674,0.811,4905,1,0,2,2
1675,0.78,4905,1,0,2,2
1676,0.467,4905,1,0,2,2
1677,0.254,4905,0,1,2,2
1678,2.987,4905,0,1,2,2
1679,0.389,4905,0,1,2,2
1680,0.526,4905,0,0,2,2
1681,0.09,4905,0,0,2,2
1682,0.762,4905,0,1,2,2
1683,0.30000000000000004,4905,0,1,2,2
1684,0.959,4905,0,1,2,2
1685,0.151,4905,1,0,2,2
1686,0.526,4905,0,0,2,2
1687,0.27,4905,0,0,2,2
1688,3.702,4905,1,1,2,2
1689,0.165,4905,1,1,2,2
1690,1.051,4905,0,1,2,2
1691,0.075,4905,0,1,2,2
1692,0.8550000000000001,4905,0,1,2,2
1693,0.344,4905,0,1,2,2
1694,0.42,4905,1,0,2,2
1695,0.764,4905,1,0,2,2
1696,0.299,4905,1,0,2,2
1697,0.359,4905,1,0,2,2
1698,0.735,4905,1,0,2,2
1699,0.974,4905,1,0,2,2
1700,0.36,4905,1,0,2,2
1701,0.212,4905,1,0,2,2
1702,0.494,4905,1,0,2,2
1703,0.329,4905,1,0,2,2
1704,0.211,4905,1,0,2,2
1705,0.148,4905,1,0,2,2
1706,0.674,4905,1,0,2,2
1707,0.494,4905,1,0,2,2
1708,0.136,4905,1,0,2,2
1709,0.314,4905,1,0,2,2
1710,1.153,4905,1,0,2,2
1711,0.15,4905,1,0,2,2
1712,0.151,4905,1,0,2,2
1713,0.36,4905,1,0,2,2
1714,3.688,4905,1,1,2,2
1715,2.564,4905,1,1,2,2
1716,0.527,4905,1,1,2,2
1717,2.1270000000000002,4905,1,1,2,2
1718,0.27,4905,0,0,2,2
1719,0.15,4905,1,0,2,2
1720,0.47900000000000004,4905,1,0,2,2
1721,0.165,4905,1,0,2,2
1722,1.591,4905,0,1,2,2
1723,0.12,4905,0,1,2,2
1724,1.202,4905,0,1,2,2
1725,0.676,4905,0,1,2,2
1726,0.36,4905,0,1,2,2
1727,0.9410000000000001,4905,1,0,2,2
1728,0.34400000000000003,4905,1,0,2,2
1729,0.376,4905,1,0,2,2
1730,0.47800000000000004,4905,0,0,2,2
1731,0.8260000000000001,4905,0,0,2,2
1732,0.419,4905,1,0,2,2
1733,0.059000000000000004,4905,1,1,2,2
1734,0.751,4905,1,1,2,2
1735,0.54,4905,1,1,2,2
1736,0.059000000000000004,4905,1,1,2,2
1737,1.034,4905,1,1,2,2
1738,3.809,4905,1,1,2,2
1739,0.12,4905,1,0,2,2
1740,0.661,4905,1,0,2,2
1741,0.163,4905,1,0,2,2
1742,0.585,4905,1,0,2,2
1743,1.695,4905,1,0,2,2
1744,0.467,4905,1,0,2,2
1745,1.9489999999999998,4905,1,0,2,2
1746,1.5,4905,1,1,2,2
1747,4.964,4905,1,1,2,2
1748,0.404,4905,1,1,2,2
1749,0.149,4905,1,1,2,2
1750,0.33199999999999996,4905,1,1,2,2
1751,1.153,4905,0,1,2,2
1752,0.256,4905,0,1,2,2
1753,0.315,4905,0,0,2,2
1754,0.45,4905,0,0,2,2
1755,0.43400000000000005,4905,0,0,2,2
1756,2.249,4905,0,0,2,2
1757,0.27,4905,0,0,2,2
1758,0.44100000000000006,4905,1,0,2,2
1759,2.727,4905,1,0,2,2
1760,4.603,4905,0,1,2,2
1761,0.931,4905,0,1,2,2
1762,1.394,4905,0,1,2,2
1763,0.673,4905,1,0,2,2
1764,0.39,4905,1,0,2,2
1765,0.674,4905,0,0,2,2
1766,0.734,4905,0,0,2,2
1767,3.263,4905,1,0,2,2
1768,0.301,4905,1,0,2,2
1769,0.661,4905,1,0,2,2
1770,0.81,4905,1,1,2,2
1771,1.303,4905,1,1,2,2
1772,1.4240000000000002,4905,1,1,2,2
1773,0.24,4905,1,1,2,2
1774,1.8780000000000001,4905,1,0,2,2
1775,0.361,4905,0,1,2,2
1776,0.796,4905,0,1,2,2
1777,0.628,4905,0,1,2,2
1778,2.926,4905,0,1,2,2
1779,0.28500000000000003,4905,0,0,2,2
1780,0.51,4905,0,0,2,2
1781,0.495,4905,0,0,2,2
1782,0.151,4905,0,0,2,2
1783,4.319,4905,1,1,2,2
1784,0.764,4905,1,1,2,2
1785,0.24,4905,1,1,2,2
1786,0.28500000000000003,4905,1,1,2,2
1787,0.388,4905,1,1,2,2
1788,0.405,4905,1,0,2,2
1789,1.6219999999999999,4905,1,0,2,2
1790,0.448,4905,1,0,2,2
1791,0.34400000000000003,4905,1,0,2,2
1792,0.12,4905,1,0,2,2
1793,0.106,4905,1,0,2,2
1794,0.34400000000000003,4905,1,0,2,2
1795,0.089,4905,1,0,2,2
1796,1.229,4905,1,0,2,2
1797,1.022,4905,1,0,2,2
1798,0.254,4905,1,0,2,2
1799,0.362,4905,1,0,2,2
1800,0.767,4905,1,0,2,2
1801,0.433,4905,1,0,2,2
1802,0.36,4905,1,0,2,2
1803,0.10300000000000001,4905,1,0,2,2
1804,0.331,4905,1,0,2,2
1805,0.105,4905,1,0,2,2
1806,0.179,4905,0,1,2,2
1807,0.21,4905,0,1,2,2
1808,2.802,4905,0,1,2,2
1809,0.8240000000000001,4905,0,1,2,2
1810,2.159,4905,0,1,2,2
1811,1.8450000000000002,4905,0,1,2,2
1812,0.54,4905,0,1,2,2
1813,0.224,4905,0,1,2,2
1814,0.393,4905,0,1,2,2
1815,2.806,4905,0,1,2,2
1816,0.629,4905,0,1,2,2
1817,0.254,4905,1,0,2,2
1818,0.313,4905,1,0,2,2
1819,0.297,4905,1,0,2,2
1820,2.6710000000000003,4905,0,1,2,2
1821,3.166,4905,1,1,2,2
1822,0.151,4905,1,1,2,2
1823,3.317,4905,1,1,2,2
1824,1.934,4905,1,1,2,2
1825,0.391,4905,1,1,2,2
1826,0.72,4905,1,0,2,2
1827,0.451,4905,1,0,2,2
1828,0.925,4905,1,0,2,2
1829,0.464,4905,1,0,2,2
1830,0.793,4905,1,0,2,2
1831,1.199,4905,1,0,2,2
1832,0.675,4905,1,0,2,2
1833,3.79,4905,1,0,2,2
1834,1.1400000000000001,4905,1,0,2,2
1835,1.997,4905,1,0,2,2
1836,0.388,4905,1,0,2,2
1837,0.377,4905,1,0,2,2
1838,0.6,4905,1,0,2,2
1839,2.964,4905,0,1,2,2
1840,1.647,4905,1,1,2,2
1841,0.089,4905,0,0,2,2
1842,0.136,4905,0,0,2,2
1843,0.196,4905,0,0,2,2
1844,0.331,4905,1,0,2,2
1845,2.1879999999999997,4905,1,0,2,2
1846,0.39,4905,1,0,2,2
1847,0.5690000000000001,4905,1,0,2,2
1848,0.211,4905,1,0,2,2
1849,0.5720000000000001,4905,1,1,2,2
1850,0.763,4905,1,1,2,2
1851,0.11900000000000001,4905,1,0,2,2
1852,1.258,4905,1,0,2,2
1853,0.40700000000000003,4905,1,0,2,2
1854,0.526,4905,1,0,2,2
1855,0.436,4905,0,0,2,2
1856,0.28400000000000003,4905,0,0,2,2
1857,0.074,4905,0,0,2,2
1858,4.542999999999999,4905,1,1,2,2
1859,1.2,4905,1,1,2,2
1860,0.5830000000000001,4905,0,0,2,2
1861,0.781,4905,0,0,2,2
1862,0.10400000000000001,4905,0,0,2,2
1863,0.10400000000000001,4905,0,0,2,2
1864,0.616,4905,0,0,2,2
1865,0.6910000000000001,4905,0,0,2,2
1866,2.939,4905,0,0,2,2
1867,0.28400000000000003,4905,0,0,2,2
1868,0.209,4905,1,0,2,2
1869,1.0350000000000001,4905,1,0,2,2
1870,1.4980000000000002,4905,1,0,2,2
1871,0.106,4905,1,0,2,2
1872,0.884,4905,1,0,2,2
1873,1.272,4905,1,0,2,2
1874,0.34400000000000003,4905,1,0,2,2
1875,0.449,4905,1,0,2,2
1876,0.541,4905,1,0,2,2
1877,0.28400000000000003,4905,1,0,2,2
1878,0.827,4905,1,0,2,2
1879,1.272,4905,1,0,2,2
1880,0.149,4905,1,0,2,2
1881,0.149,4905,1,0,2,2
1882,0.902,4905,1,0,2,2
1883,1.77,4905,1,0,2,2
1884,0.496,4905,1,0,2,2
1885,4.721,4905,1,1,2,2
1886,0.524,4905,1,1,2,2
1887,0.661,4905,1,1,2,2
1888,2.401,4905,1,1,2,2
1889,0.316,4905,1,1,2,2
1890,0.72,4905,1,0,2,2
1891,0.30000000000000004,4905,1,0,2,2
1892,1.108,4905,0,0,2,2
1893,1.678,4905,0,0,2,2
1894,0.18,4905,0,0,2,2
1895,0.225,4905,0,0,2,2
1896,0.12,4905,0,0,2,2
1897,0.27,4905,0,0,2,2
1898,0.211,4905,0,0,2,2
1899,3.448,4905,0,0,2,2
1900,0.36,4905,0,0,2,2
1901,1.154,4905,0,0,2,2
1902,1.036,4905,0,0,2,2
1903,1.0350000000000001,4905,1,1,2,2
1904,0.06,4905,1,0,2,2
1905,0.72,4905,1,0,2,2
1906,0.059000000000000004,4905,1,0,2,2
1907,0.073,4905,1,0,2,2
1908,0.47900000000000004,4905,1,0,2,2
1909,0.614,4905,1,0,2,2
1910,0.106,4905,1,0,2,2
1911,0.28500000000000003,4905,1,0,2,2
1912,0.195,4905,1,0,2,2
1913,1.2730000000000001,4905,1,0,2,2
1914,0.435,4905,1,0,2,2
1915,0.6,4905,1,0,2,2
1916,1.35,4905,0,1,2,2
1917,2.159,4905,1,0,2,2
1918,0.091,4905,1,0,2,2
1919,0.135,4905,1,0,2,2
1920,0.134,4905,1,0,2,2
1921,0.20900000000000002,4905,1,0,2,2
1922,0.555,4905,1,0,2,2
1923,1.695,4905,1,0,2,2
1924,0.121,4905,1,0,2,2
1925,1.471,4905,1,0,2,2
1926,0.302,4905,1,0,2,2
1927,0.5569999999999999,4905,1,0,2,2
1928,0.451,4905,1,0,2,2
1929,0.27,4905,1,0,2,2
1930,0.256,4905,0,0,2,2
1931,0.78,4905,0,0,2,2
1932,0.555,4905,0,0,2,2
1933,0.975,4905,0,0,2,2
1934,0.06,4905,1,0,2,2
1935,0.361,4905,1,0,2,2
1936,0.194,4905,1,1,2,2
1937,3.2670000000000003,4905,1,1,2,2
1938,1.0030000000000001,4905,1,1,2,2
1939,0.764,4905,1,1,2,2
1940,1.903,4905,1,1,2,2
1941,1.754,4905,0,0,2,2
1942,2.594,4905,0,0,2,2
1943,1.842,4905,1,0,2,2
1944,1.7080000000000002,4905,1,0,2,2
1945,2.4290000000000003,4905,1,0,2,2
1946,0.33099999999999996,4905,1,0,2,2
1947,1.05,4905,1,0,2,2
1948,0.388,4905,1,0,2,2
1949,0.99,4905,1,0,2,2
1950,2.745,4905,0,1,2,2
1951,0.28400000000000003,4905,0,0,2,2
1952,1.603,4905,0,0,2,2
1953,1.35,4905,0,1,2,2
1954,0.795,4905,1,1,2,2
1955,2.34,4905,1,1,2,2
1956,0.06,4905,1,1,2,2
1957,0.12,4905,1,1,2,2
1958,2.923,4905,1,1,2,2
1959,0.314,4905,0,0,2,2
1960,3.48,4905,0,1,2,2
1961,0.313,4905,0,1,2,2
1962,0.28300000000000003,4905,1,0,2,2
1963,1.321,4905,1,0,2,2
1964,1.387,4905,1,0,2,2
1965,0.78,4905,1,0,2,2
1966,0.8240000000000001,4905,1,0,2,2
1967,0.676,4905,1,0,2,2
1968,0.766,4905,1,0,2,2
1969,0.331,4905,0,1,2,2
1970,1.292,4905,0,1,2,2
1971,0.073,4905,0,1,2,2
1972,0.496,4905,0,1,2,2
1973,1.588,4905,1,0,2,2
1974,0.23900000000000002,4905,1,0,2,2
1975,1.02,4905,1,0,2,2
1976,0.36,4905,1,0,2,2
1977,5.668,4905,0,1,2,2
1978,1.3820000000000001,4905,0,1,2,2
1979,0.81,4905,0,1,2,2
1980,1.242,4905,0,1,2,2
1981,0.375,4905,0,1,2,2
1982,0.06,4905,1,0,2,2
1983,0.059000000000000004,4905,1,0,2,2
1984,0.073,4905,1,0,2,2
1985,0.20800000000000002,4905,1,0,2,2
1986,0.298,4905,1,0,2,2
1987,0.39,4905,1,1,2,2
1988,0.105,4905,1,0,2,2
1989,3.25,4905,1,0,2,2
1990,0.705,4905,1,0,2,2
1991,1.471,4905,1,0,2,2
1992,0.375,4905,1,0,2,2
1993,1.0090000000000001,4905,1,0,2,2
1994,0.658,4905,1,0,2,2
1995,0.554,4905,0,0,2,2
1996,1.56,4905,0,0,2,2
1997,0.674,4905,0,1,2,2
1998,0.24,4905,0,1,2,2
1999,0.9,4905,0,1,2,2
2000,0.21,4905,0,1,2,2
2001,0.165,4905,0,1,2,2
2002,1.406,4905,0,1,2,2
2003,0.256,4905,1,1,2,2
2004,4.329000000000001,4905,1,1,2,2
2005,0.9119999999999999,4905,1,1,2,2
2006,0.537,4905,1,1,2,2
2007,0.148,4905,1,1,2,2
2008,0.195,4905,1,1,2,2
2009,1.516,4905,0,1,2,2
2010,0.10400000000000001,4905,0,1,2,2
2011,0.465,4905,0,1,2,2
2012,0.274,4905,0,1,2,2
2013,0.34500000000000003,4905,0,0,2,2
2014,0.496,4905,0,0,2,2
2015,0.122,4905,1,0,2,2
2016,0.36,4905,1,1,2,2
2017,3.738,4905,1,1,2,2
2018,0.177,4905,1,1,2,2
2019,0.116,4905,1,1,2,2
2020,1.426,4905,1,1,2,2
2021,0.46199999999999997,4905,0,0,2,2
2022,0.46499999999999997,4905,1,1,2,2
2023,0.985,4905,1,1,2,2
2024,0.21000000000000002,4905,1,1,2,2
2025,0.27,4905,1,1,2,2
2026,0.391,4905,1,0,2,2
2027,0.194,4905,1,0,2,2
2028,0.555,4905,1,0,2,2
2029,1.187,4905,0,0,2,2
2030,0.6900000000000001,4905,0,0,2,2
2031,0.076,4905,0,0,2,2
2032,0.254,4905,0,0,2,2
2033,0.297,4905,0,0,2,2
2034,0.314,4905,0,0,2,2
2035,0.28700000000000003,4905,1,1,2,2
2036,0.883,4905,1,1,2,2
2037,0.93,4905,1,1,2,2
2038,6.075,4905,1,1,2,2
2039,0.7230000000000001,4905,1,1,2,2
2040,0.408,4905,1,1,2,2
2041,0.10400000000000001,4905,1,1,2,2
2042,0.28300000000000003,4905,1,1,2,2
2043,0.181,4905,0,0,2,2
2044,0.913,4905,0,0,2,2
2045,0.434,4905,0,0,2,2
2046,0.6000000000000001,4905,0,1,2,2
2047,0.34700000000000003,4905,0,1,2,2
2048,0.164,4905,1,0,2,2
2049,0.6890000000000001,4905,0,1,2,2
2050,0.315,4905,0,1,2,2
2051,0.194,4905,0,1,2,2
2052,0.39,4905,1,0,2,2
2053,1.0939999999999999,4905,1,0,2,2
2054,0.51,4905,0,1,2,2
2055,0.146,4905,0,1,2,2
2056,3.388,4905,0,1,2,2
2057,3.008,4905,1,0,2,2
2058,0.744,4905,1,0,2,2
2059,0.153,4905,1,1,2,2
2060,0.9600000000000001,4905,1,0,2,2
2061,0.54,4905,1,0,2,2
2062,0.44999999999999996,4905,1,0,2,2
2063,0.21,4905,1,0,2,2
2064,0.257,4905,1,0,2,2
2065,1.711,4905,0,0,2,2
2066,0.512,4905,1,0,2,2
2067,0.659,4905,1,0,2,2
2068,0.165,4905,1,0,2,2
2069,1.007,4905,1,0,2,2
2070,0.10400000000000001,4905,1,0,2,2
2071,0.21200000000000002,4905,1,0,2,2
2072,1.59,4905,1,0,2,2
2073,0.34600000000000003,4905,1,0,2,2
2074,1.471,4905,1,0,2,2
2075,0.28500000000000003,4905,0,0,2,2
2076,0.268,4905,0,1,2,2
2077,0.197,4905,0,1,2,2
2078,1.212,4905,0,1,2,2
2079,0.314,4905,0,1,2,2
2080,0.404,4905,1,1,2,2
2081,1.333,4905,1,1,2,2
2082,0.10400000000000001,4905,1,0,2,2
2083,2.5940000000000003,4905,1,0,2,2
2084,0.314,4905,1,0,2,2
2085,0.16,4905,1,1,2,2
2086,0.302,4905,1,1,2,2
2087,0.254,4905,1,1,2,2
2088,0.386,4905,1,1,2,2
2089,0.057,4905,1,1,2,2
2090,0.179,4905,1,1,2,2
2091,0.633,4905,1,1,2,2
2092,0.9450000000000001,4905,1,0,2,2
2093,0.271,4905,1,0,2,2
2094,0.09,4905,1,0,2,2
2095,0.074,4905,0,1,2,2
2096,0.599,4905,0,1,2,2
2097,0.121,4905,0,0,2,2
2098,0.374,4905,0,0,2,2
2099,0.51,4905,0,0,2,2
2100,2.1870000000000003,4905,0,0,2,2
2101,0.237,4905,1,0,2,2
2102,1.078,4905,1,0,2,2
2103,0.149,4905,1,0,2,2
2104,1.092,4905,1,0,2,2
2105,0.554,4905,0,0,2,2
2106,0.362,4905,0,1,2,2
2107,0.074,4905,0,1,2,2
2108,1.798,4905,0,0,2,2
2109,0.732,4905,0,0,2,2
2110,0.44999999999999996,4905,1,0,2,2
2111,0.09,4905,1,0,2,2
2112,0.122,4905,0,1,2,2
2113,0.301,4905,0,1,2,2
2114,0.12,4905,0,1,2,2
2115,0.403,4905,0,1,2,2
2116,1.486,4905,1,0,2,2
2117,0.165,4905,1,0,2,2
2118,0.765,4905,1,0,2,2
2119,0.481,4905,0,1,2,2
2120,0.298,4905,0,1,2,2
2121,2.6100000000000003,4905,0,0,2,2
2122,0.39,4905,0,0,2,2
2123,1.4220000000000002,4905,0,0,2,2
2124,0.21100000000000002,4905,1,0,2,2
2125,0.392,4905,1,1,2,2
2126,0.93,4905,1,1,2,2
2127,0.226,4905,1,1,2,2
2128,1.006,4905,1,1,2,2
2129,0.315,4905,1,1,2,2
2130,0.239,4905,1,0,2,2
2131,0.061,4905,1,0,2,2
2132,0.27,4905,1,1,2,2
2133,0.21,4905,1,1,2,2
2134,2.266,4905,0,1,2,2
2135,0.314,4905,0,1,2,2
2136,1.2770000000000001,4905,0,1,2,2
2137,0.17800000000000002,4905,1,0,2,2
2138,0.659,4905,1,0,2,2
2139,0.554,4905,1,0,2,2
2140,0.18,4905,1,0,2,2
2141,0.4660000000000001,4905,1,1,2,2
2142,0.644,4905,1,0,2,2
2143,1.9020000000000001,4905,1,0,2,2
2144,0.077,4905,1,1,2,2
2145,0.852,4905,1,1,2,2
2146,0.212,4905,1,1,2,2
2147,2.113,4905,0,1,2,2
2148,0.123,4905,0,1,2,2
2149,0.11900000000000001,4905,0,0,2,2
2150,0.8109999999999999,4905,1,1,2,2
2151,0.662,4905,1,1,2,2
2152,0.105,4905,1,1,2,2
2153,2.907,4905,1,1,2,2
2154,0.868,4905,1,0,2,2
2155,3.645,4905,1,0,2,2
2156,0.23500000000000001,4905,1,0,2,2
2157,0.211,4905,0,0,2,2
2158,0.10400000000000001,4905,0,0,2,2
2159,0.278,4905,0,0,2,2
2160,0.166,4905,0,0,2,2
2161,0.314,4905,1,1,2,2
2162,2.7880000000000003,4905,1,1,2,2
2163,1.1560000000000001,4905,1,1,2,2
2164,1.1840000000000002,4905,1,1,2,2
2165,0.152,4905,1,0,2,2
2166,0.234,4905,1,0,2,2
2167,0.434,4905,1,0,2,2
2168,0.327,4905,1,0,2,2
2169,0.151,4905,1,0,2,2
2170,0.063,4905,1,0,2,2
2171,0.5389999999999999,4905,1,0,2,2
2172,0.123,4905,0,0,2,2
2173,0.271,4905,0,0,2,2
2174,0.494,4905,1,0,2,2
2175,0.12,4905,1,0,2,2
2176,0.225,4905,1,0,2,2
2177,2.552,4905,1,0,2,2
2178,0.23700000000000002,4905,1,0,2,2
2179,0.24,4905,1,0,2,2
2180,0.361,4905,1,0,2,2
2181,2.93,4905,1,0,2,2
2182,0.795,4905,1,0,2,2
2183,0.451,4905,1,1,2,2
2184,1.451,4905,1,1,2,2
2185,0.074,4905,1,0,2,2
2186,1.0330000000000001,4905,1,0,2,2
2187,0.752,4905,1,0,2,2
2188,0.54,4905,1,0,2,2
2189,0.465,4905,1,0,2,2
2190,1.17,4905,1,0,2,2
2191,0.753,4905,1,0,2,2
2192,0.11900000000000001,4905,1,0,2,2
2193,0.135,4905,1,0,2,2
2194,0.27,4905,1,0,2,2
2195,0.271,4905,1,0,2,2
2196,1.2770000000000001,4905,1,0,2,2
2197,0.645,4905,1,0,2,2
2198,0.753,4905,1,0,2,2
2199,0.10400000000000001,4905,1,0,2,2
2200,0.075,4905,1,0,2,2
2201,2.593,4905,1,0,2,2
2202,0.088,4905,0,0,2,2
2203,0.057,4905,1,1,2,2
2204,0.42000000000000004,4905,0,1,2,2
2205,1.408,4905,0,1,2,2
2206,1.393,4905,0,1,2,2
2207,0.225,4905,0,1,2,2
2208,0.361,4905,1,0,2,2
2209,0.135,4905,1,0,2,2
2210,0.15,4905,1,0,2,2
2211,0.627,4905,1,1,2,2
2212,0.812,4905,1,1,2,2
2213,0.192,4905,1,1,2,2
2214,0.09,4905,1,0,2,2
2215,0.452,4905,1,0,2,2
2216,1.74,4905,1,0,2,2
2217,1.8330000000000002,4905,1,0,2,2
2218,0.101,4905,1,0,2,2
2219,0.162,4905,1,0,2,2
2220,0.09,4905,1,1,2,2
2221,0.374,4905,1,1,2,2
2222,0.06,4905,1,1,2,2
2223,0.135,4905,1,1,2,2
2224,0.089,4905,1,1,2,2
2225,0.20800000000000002,4905,1,1,2,2
2226,0.316,4905,1,1,2,2
2227,7.868,4905,0,1,2,2
2228,0.254,4905,0,1,2,2
2229,0.449,4905,0,1,2,2
2230,0.10400000000000001,4905,0,1,2,2
2231,0.256,4905,1,0,2,2
2232,1.308,4905,1,0,2,2
2233,0.271,4905,1,0,2,2
2234,0.40199999999999997,4905,1,0,2,2
2235,0.164,4905,1,0,2,2
2236,0.613,4905,1,0,2,2
2237,0.6920000000000001,4905,1,0,2,2
2238,1.877,4905,1,0,2,2
2239,1.851,4905,1,0,2,2
2240,0.136,4905,1,0,2,2
2241,0.314,4905,1,0,2,2
2242,0.363,4905,1,0,2,2
2243,0.057,4905,1,0,2,2
2244,1.446,4905,1,0,2,2
2245,0.9440000000000001,4905,1,0,2,2
2246,0.7050000000000001,4905,1,0,2,2
2247,0.527,4905,1,0,2,2
2248,0.074,4905,0,0,2,2
2249,0.064,4905,0,0,2,2
2250,0.586,4905,0,1,2,2
2251,0.613,4905,0,1,2,2
2252,0.32899999999999996,4905,0,1,2,2
