,y,N,i,d,K,x
776,0.554,5806,0,0,2,2
777,1.02,5806,1,0,2,2
778,0.21,5806,1,0,2,2
779,0.21,5806,0,1,2,2
780,2.083,5806,0,0,2,2
781,0.539,5806,0,0,2,2
782,0.752,5806,0,0,2,2
783,0.554,5806,0,0,2,2
784,1.1400000000000001,5806,0,0,2,2
785,1.604,5806,0,1,2,2
786,0.675,5806,1,0,2,2
787,1.739,5806,1,0,2,2
788,1.393,5806,1,0,2,2
789,0.28600000000000003,5806,1,0,2,2
790,0.34600000000000003,5806,1,0,2,2
791,0.28500000000000003,5806,1,0,2,2
792,1.7990000000000002,5806,1,0,2,2
793,2.293,5806,1,0,2,2
794,1.322,5806,1,0,2,2
795,0.361,5806,1,0,2,2
796,0.644,5806,1,0,2,2
797,0.225,5806,0,0,2,2
798,0.255,5806,0,0,2,2
799,3.013,5806,0,0,2,2
800,0.375,5806,1,0,2,2
801,0.137,5806,1,0,2,2
802,1.081,5806,1,0,2,2
803,1.588,5806,0,1,2,2
804,0.895,5806,0,1,2,2
805,1.9480000000000002,5806,1,0,2,2
806,0.179,5806,1,0,2,2
807,0.618,5806,1,0,2,2
808,0.197,5806,1,0,2,2
809,0.496,5806,1,0,2,2
810,0.226,5806,1,0,2,2
811,0.134,5806,1,0,2,2
812,0.12,5806,1,0,2,2
813,0.121,5806,1,0,2,2
814,0.121,5806,1,0,2,2
815,0.11800000000000001,5806,1,0,2,2
816,0.166,5806,1,0,2,2
817,1.466,5806,0,1,2,2
818,0.315,5806,0,1,2,2
819,0.9870000000000001,5806,0,1,2,2
820,0.124,5806,1,0,2,2
821,0.32499999999999996,5806,1,0,2,2
822,0.613,5806,1,0,2,2
823,1.409,5806,1,0,2,2
824,1.857,5806,1,0,2,2
825,0.6990000000000001,5806,1,1,2,2
826,0.51,5806,1,1,2,2
827,1.109,5806,1,1,2,2
828,3.9890000000000003,5806,1,1,2,2
829,1.6039999999999999,5806,1,1,2,2
830,0.15,5806,1,1,2,2
831,0.226,5806,0,0,2,2
832,0.105,5806,0,0,2,2
833,0.15,5806,0,0,2,2
834,1.663,5806,0,1,2,2
835,0.195,5806,0,1,2,2
836,1.633,5806,0,1,2,2
837,0.18,5806,0,1,2,2
838,0.254,5806,0,1,2,2
839,1.633,5806,0,1,2,2
840,0.268,5806,1,0,2,2
841,0.226,5806,1,0,2,2
842,0.374,5806,1,0,2,2
843,0.151,5806,1,0,2,2
844,1.004,5806,0,0,2,2
845,0.151,5806,0,0,2,2
846,0.314,5806,1,1,2,2
847,0.6930000000000001,5806,1,1,2,2
848,2.397,5806,1,1,2,2
849,1.215,5806,1,1,2,2
850,0.463,5806,1,1,2,2
851,0.24,5806,1,1,2,2
852,0.18,5806,1,1,2,2
853,3.198,5806,1,1,2,2
854,1.311,5806,1,1,2,2
855,0.09,5806,1,1,2,2
856,0.47800000000000004,5806,0,0,2,2
857,4.843,5806,0,0,2,2
858,4.106,5806,0,1,2,2
859,0.463,5806,0,1,2,2
860,1.283,5806,1,1,2,2
861,0.657,5806,1,1,2,2
862,0.133,5806,1,1,2,2
863,0.404,5806,1,1,2,2
864,0.54,5806,0,0,2,2
865,0.225,5806,0,0,2,2
866,1.017,5806,0,1,2,2
867,0.755,5806,0,1,2,2
868,0.255,5806,0,0,2,2
869,0.18,5806,0,0,2,2
870,1.4220000000000002,5806,1,1,2,2
871,0.7929999999999999,5806,1,1,2,2
872,0.20800000000000002,5806,1,1,2,2
873,1.274,5806,1,1,2,2
874,0.342,5806,1,1,2,2
875,3.536,5806,1,1,2,2
876,0.374,5806,1,1,2,2
877,0.556,5806,0,0,2,2
878,0.122,5806,0,0,2,2
879,0.856,5806,0,0,2,2
880,0.809,5806,0,1,2,2
881,0.463,5806,0,1,2,2
882,0.18,5806,0,1,2,2
883,0.644,5806,0,1,2,2
884,7.001,5806,0,1,2,2
885,1.138,5806,0,1,2,2
886,0.342,5806,0,1,2,2
887,4.172000000000001,5806,0,1,2,2
888,3.07,5806,0,1,2,2
889,0.223,5806,1,0,2,2
890,1.121,5806,1,0,2,2
891,0.223,5806,1,0,2,2
892,0.482,5806,1,0,2,2
893,0.28700000000000003,5806,1,0,2,2
894,8.515,5806,1,1,2,2
895,0.12,5806,1,1,2,2
896,0.135,5806,1,1,2,2
897,0.336,5806,1,1,2,2
898,2.4899999999999998,5806,0,1,2,2
899,0.463,5806,0,1,2,2
900,0.152,5806,0,1,2,2
901,0.391,5806,1,1,2,2
902,1.463,5806,1,1,2,2
903,0.9570000000000001,5806,1,1,2,2
904,0.30000000000000004,5806,1,1,2,2
905,0.15,5806,0,0,2,2
906,2.032,5806,1,0,2,2
907,3.2439999999999998,5806,1,0,2,2
908,0.75,5806,1,0,2,2
909,0.256,5806,1,0,2,2
910,0.523,5806,1,0,2,2
911,2.129,5806,0,1,2,2
912,0.896,5806,0,1,2,2
913,0.629,5806,0,1,2,2
914,0.268,5806,1,0,2,2
915,0.10400000000000001,5806,1,0,2,2
916,0.151,5806,1,0,2,2
917,1.1680000000000001,5806,0,0,2,2
918,4.064,5806,1,0,2,2
919,0.225,5806,1,0,2,2
920,0.165,5806,1,0,2,2
921,6.285,5806,1,0,2,2
922,0.808,5806,1,0,2,2
923,0.302,5806,1,0,2,2
924,0.135,5806,0,0,2,2
925,0.15,5806,0,0,2,2
926,1.036,5806,1,0,2,2
927,0.44,5806,1,0,2,2
928,0.8260000000000001,5806,1,0,2,2
929,0.978,5806,1,0,2,2
930,0.226,5806,1,0,2,2
931,0.151,5806,0,0,2,2
932,0.255,5806,0,0,2,2
933,0.78,5806,0,0,2,2
934,0.856,5806,0,0,2,2
935,1.653,5806,1,0,2,2
936,0.091,5806,0,0,2,2
937,0.15,5806,0,0,2,2
938,0.855,5806,1,0,2,2
939,1.022,5806,1,0,2,2
940,0.24,5806,1,0,2,2
941,0.193,5806,1,0,2,2
942,0.452,5806,1,0,2,2
943,0.613,5806,0,1,2,2
944,0.45,5806,0,1,2,2
945,0.374,5806,0,1,2,2
946,4.946,5806,0,1,2,2
947,1.079,5806,0,0,2,2
948,0.9920000000000001,5806,1,1,2,2
949,0.602,5806,1,1,2,2
950,0.078,5806,1,1,2,2
951,2.099,5806,0,1,2,2
952,0.673,5806,0,1,2,2
953,1.361,5806,1,0,2,2
954,1.471,5806,1,0,2,2
955,0.376,5806,1,0,2,2
956,1.3230000000000002,5806,1,0,2,2
957,1.197,5806,1,0,2,2
958,0.28300000000000003,5806,1,0,2,2
959,0.615,5806,1,1,2,2
960,0.271,5806,1,1,2,2
961,0.374,5806,0,1,2,2
962,0.254,5806,0,1,2,2
963,0.166,5806,1,0,2,2
964,0.481,5806,1,0,2,2
965,0.388,5806,1,0,2,2
966,0.524,5806,1,0,2,2
967,0.555,5806,1,0,2,2
968,0.45,5806,1,0,2,2
969,0.27,5806,1,0,2,2
970,0.27,5806,1,0,2,2
971,0.5690000000000001,5806,1,0,2,2
972,0.388,5806,1,0,2,2
973,0.916,5806,1,0,2,2
974,0.194,5806,1,0,2,2
975,0.5670000000000001,5806,1,1,2,2
976,1.484,5806,1,1,2,2
977,3.157,5806,1,1,2,2
978,0.226,5806,1,1,2,2
979,0.342,5806,1,1,2,2
980,0.508,5806,1,1,2,2
981,3.368,5806,1,1,2,2
982,0.059000000000000004,5806,1,1,2,2
983,0.346,5806,1,1,2,2
984,0.179,5806,1,1,2,2
985,0.298,5806,1,1,2,2
986,0.7210000000000001,5806,1,1,2,2
987,1.754,5806,0,1,2,2
988,0.21,5806,0,1,2,2
989,0.509,5806,0,1,2,2
990,5.7,5806,1,1,2,2
991,0.197,5806,1,1,2,2
992,0.162,5806,1,1,2,2
993,1.3940000000000001,5806,1,1,2,2
994,1.332,5806,1,1,2,2
995,0.16499999999999998,5806,1,1,2,2
996,0.122,5806,0,1,2,2
997,0.259,5806,0,1,2,2
998,0.5690000000000001,5806,1,0,2,2
999,0.34500000000000003,5806,1,0,2,2
1000,2.622,5806,1,0,2,2
1001,2.1430000000000002,5806,1,0,2,2
1002,3.299,5806,1,0,2,2
1003,5.507000000000001,5806,1,0,2,2
1004,2.1290000000000004,5806,1,0,2,2
1005,0.675,5806,1,0,2,2
1006,0.5720000000000001,5806,1,0,2,2
1007,3.194,5806,1,0,2,2
1008,1.395,5806,1,0,2,2
1009,0.46799999999999997,5806,1,0,2,2
1010,0.21,5806,1,0,2,2
1011,0.269,5806,0,0,2,2
1012,1.107,5806,0,0,2,2
1013,3.107,5806,0,0,2,2
1014,0.302,5806,0,0,2,2
1015,0.163,5806,0,0,2,2
1016,0.148,5806,0,1,2,2
1017,0.47900000000000004,5806,0,1,2,2
1018,1.741,5806,1,1,2,2
1019,0.8700000000000001,5806,1,1,2,2
1020,0.075,5806,1,1,2,2
1021,0.345,5806,0,0,2,2
1022,0.6920000000000001,5806,0,0,2,2
1023,0.179,5806,0,0,2,2
1024,4.006,5806,1,0,2,2
1025,0.253,5806,1,0,2,2
1026,1.3159999999999998,5806,1,0,2,2
1027,0.148,5806,1,0,2,2
1028,2.419,5806,1,0,2,2
1029,0.255,5806,1,0,2,2
1030,4.0009999999999994,5806,1,0,2,2
1031,0.253,5806,1,0,2,2
1032,0.42,5806,1,0,2,2
1033,0.166,5806,1,0,2,2
1034,1.14,5806,1,0,2,2
1035,0.21,5806,1,0,2,2
1036,0.135,5806,0,1,2,2
1037,0.255,5806,0,1,2,2
1038,0.315,5806,1,1,2,2
1039,0.7949999999999999,5806,1,1,2,2
1040,0.21,5806,1,1,2,2
1041,0.209,5806,1,1,2,2
1042,0.87,5806,0,1,2,2
1043,0.089,5806,0,1,2,2
1044,1.29,5806,0,1,2,2
1045,1.3679999999999999,5806,1,0,2,2
1046,0.28500000000000003,5806,1,0,2,2
1047,0.8430000000000001,5806,1,0,2,2
1048,1.516,5806,1,1,2,2
1049,0.20800000000000002,5806,1,1,2,2
1050,0.209,5806,1,1,2,2
1051,0.8220000000000001,5806,1,1,2,2
1052,1.71,5806,1,1,2,2
1053,0.195,5806,1,1,2,2
1054,0.617,5806,1,1,2,2
1055,0.151,5806,1,1,2,2
1056,1.377,5806,1,1,2,2
1057,0.704,5806,1,1,2,2
1058,3.267,5806,1,1,2,2
1059,0.21,5806,0,1,2,2
1060,0.989,5806,0,1,2,2
1061,0.211,5806,0,1,2,2
1062,0.34700000000000003,5806,0,0,2,2
1063,0.30000000000000004,5806,0,0,2,2
1064,0.135,5806,0,0,2,2
1065,0.09,5806,0,0,2,2
1066,0.493,5806,0,0,2,2
1067,0.404,5806,0,1,2,2
1068,0.675,5806,0,1,2,2
1069,2.372,5806,0,1,2,2
1070,0.525,5806,0,1,2,2
1071,2.37,5806,1,0,2,2
1072,0.388,5806,1,0,2,2
1073,1.318,5806,1,0,2,2
1074,0.795,5806,1,0,2,2
1075,0.23800000000000002,5806,1,0,2,2
1076,2.998,5806,1,0,2,2
1077,0.87,5806,1,0,2,2
1078,1.337,5806,1,0,2,2
1079,0.418,5806,1,0,2,2
1080,0.299,5806,1,0,2,2
1081,0.511,5806,1,0,2,2
1082,3.468,5806,0,1,2,2
1083,0.676,5806,0,1,2,2
1084,0.42,5806,0,1,2,2
1085,0.18,5806,0,1,2,2
1086,0.555,5806,0,1,2,2
1087,0.148,5806,0,1,2,2
1088,0.45,5806,0,1,2,2
1089,2.338,5806,0,0,2,2
1090,0.359,5806,0,0,2,2
1091,1.379,5806,0,0,2,2
1092,0.11900000000000001,5806,0,0,2,2
1093,3.468,5806,0,0,2,2
1094,0.466,5806,0,0,2,2
1095,0.135,5806,0,0,2,2
1096,1.409,5806,1,1,2,2
1097,1.288,5806,1,1,2,2
1098,0.435,5806,1,1,2,2
1099,2.25,5806,0,1,2,2
1100,0.737,5806,0,1,2,2
1101,0.061,5806,0,1,2,2
1102,4.498,5806,0,0,2,2
1103,1.018,5806,0,0,2,2
1104,0.466,5806,0,0,2,2
1105,0.598,5806,0,0,2,2
1106,1.319,5806,1,0,2,2
1107,0.751,5806,1,0,2,2
1108,0.285,5806,1,0,2,2
1109,0.344,5806,1,0,2,2
1110,1.14,5806,1,0,2,2
1111,0.209,5806,1,0,2,2
1112,1.6640000000000001,5806,1,0,2,2
1113,0.388,5806,1,0,2,2
1114,0.255,5806,1,0,2,2
1115,0.405,5806,1,0,2,2
1116,2.292,5806,1,1,2,2
1117,0.5569999999999999,5806,1,1,2,2
1118,0.134,5806,0,0,2,2
1119,3.705,5806,0,0,2,2
1120,4.98,5806,1,0,2,2
1121,0.20800000000000002,5806,1,0,2,2
1122,0.434,5806,1,0,2,2
1123,3.404,5806,1,0,2,2
1124,0.209,5806,1,1,2,2
1125,1.4300000000000002,5806,1,1,2,2
1126,0.225,5806,1,1,2,2
1127,0.825,5806,1,1,2,2
1128,1.3800000000000001,5806,1,1,2,2
1129,1.3940000000000001,5806,1,1,2,2
1130,0.271,5806,1,1,2,2
1131,0.5680000000000001,5806,1,1,2,2
1132,4.393,5806,1,0,2,2
1133,0.761,5806,1,0,2,2
1134,0.105,5806,1,0,2,2
1135,0.36,5806,0,1,2,2
1136,0.435,5806,0,1,2,2
1137,0.167,5806,0,1,2,2
1138,0.181,5806,0,0,2,2
1139,1.2890000000000001,5806,0,0,2,2
1140,0.497,5806,0,0,2,2
1141,0.63,5806,1,0,2,2
1142,0.225,5806,1,0,2,2
1143,0.406,5806,1,0,2,2
1144,0.468,5806,0,0,2,2
1145,0.7050000000000001,5806,0,0,2,2
1146,1.261,5806,0,0,2,2
1147,0.34600000000000003,5806,0,0,2,2
1148,0.134,5806,1,0,2,2
1149,0.495,5806,1,0,2,2
1150,1.421,5806,1,0,2,2
1151,0.48,5806,1,0,2,2
1152,0.8230000000000001,5806,1,0,2,2
1153,3.6029999999999998,5806,0,1,2,2
1154,0.257,5806,0,1,2,2
1155,3.9,5806,0,1,2,2
1156,0.18,5806,0,1,2,2
1157,0.538,5806,0,1,2,2
1158,0.404,5806,0,1,2,2
1159,0.643,5806,0,1,2,2
1160,2.548,5806,1,0,2,2
1161,1.2730000000000001,5806,1,0,2,2
1162,0.28800000000000003,5806,1,0,2,2
1163,1.338,5806,1,0,2,2
1164,0.792,5806,1,0,2,2
1165,2.0140000000000002,5806,1,0,2,2
1166,0.373,5806,1,0,2,2
1167,1.71,5806,1,0,2,2
1168,1.421,5806,1,0,2,2
1169,1.227,5806,1,0,2,2
1170,0.315,5806,0,0,2,2
1171,3.705,5806,0,0,2,2
1172,0.766,5806,0,0,2,2
1173,0.163,5806,0,1,2,2
1174,0.792,5806,0,1,2,2
1175,0.153,5806,0,1,2,2
1176,1.3639999999999999,5806,0,1,2,2
1177,0.24,5806,0,1,2,2
1178,0.5680000000000001,5806,0,1,2,2
1179,0.15,5806,0,0,2,2
1180,0.11900000000000001,5806,0,0,2,2
1181,3.334,5806,0,0,2,2
1182,1.8840000000000001,5806,1,0,2,2
1183,0.747,5806,1,0,2,2
1184,1.337,5806,1,0,2,2
1185,0.30000000000000004,5806,1,1,2,2
1186,0.784,5806,0,0,2,2
1187,0.51,5806,0,0,2,2
1188,0.36,5806,0,0,2,2
1189,1.261,5806,0,0,2,2
1190,0.34500000000000003,5806,1,0,2,2
1191,0.241,5806,1,0,2,2
1192,0.24,5806,1,1,2,2
1193,0.28300000000000003,5806,1,1,2,2
1194,0.225,5806,1,1,2,2
1195,0.916,5806,1,1,2,2
1196,1.4540000000000002,5806,1,1,2,2
1197,2.3640000000000003,5806,1,1,2,2
1198,2.096,5806,1,1,2,2
1199,0.84,5806,1,1,2,2
1200,2.072,5806,1,1,2,2
1201,0.075,5806,0,0,2,2
1202,0.316,5806,0,0,2,2
1203,4.559,5806,0,0,2,2
1204,0.389,5806,0,0,2,2
1205,1.486,5806,0,1,2,2
1206,0.23900000000000002,5806,0,1,2,2
1207,0.42000000000000004,5806,0,1,2,2
1208,0.209,5806,1,0,2,2
1209,0.302,5806,1,0,2,2
1210,0.34400000000000003,5806,1,0,2,2
1211,0.27,5806,1,0,2,2
1212,0.42,5806,1,0,2,2
1213,0.166,5806,1,0,2,2
1214,0.152,5806,1,0,2,2
1215,0.421,5806,1,0,2,2
1216,0.645,5806,0,0,2,2
1217,0.194,5806,0,0,2,2
1218,0.6920000000000001,5806,0,0,2,2
1219,1.3679999999999999,5806,1,0,2,2
1220,0.10400000000000001,5806,1,0,2,2
1221,0.195,5806,0,0,2,2
1222,0.34600000000000003,5806,0,0,2,2
1223,0.314,5806,0,0,2,2
1224,1.5290000000000001,5806,0,0,2,2
1225,0.09,5806,0,1,2,2
1226,1.425,5806,0,1,2,2
1227,1.034,5806,0,1,2,2
1228,1.0170000000000001,5806,0,1,2,2
1229,0.194,5806,0,1,2,2
1230,3.027,5806,1,1,2,2
1231,0.539,5806,0,1,2,2
1232,0.315,5806,0,1,2,2
1233,6.893,5806,0,1,2,2
1234,0.585,5806,0,1,2,2
1235,0.7949999999999999,5806,0,1,2,2
1236,0.5549999999999999,5806,0,1,2,2
1237,1.98,5806,0,1,2,2
1238,0.614,5806,0,0,2,2
1239,0.763,5806,0,0,2,2
1240,0.704,5806,0,0,2,2
1241,0.088,5806,0,0,2,2
1242,1.724,5806,0,0,2,2
1243,0.33,5806,0,0,2,2
1244,0.405,5806,1,0,2,2
1245,1.62,5806,1,0,2,2
1246,0.271,5806,1,0,2,2
1247,0.179,5806,1,0,2,2
1248,5.38,5806,1,0,2,2
1249,0.18,5806,1,0,2,2
1250,0.241,5806,1,0,2,2
1251,0.7630000000000001,5806,1,0,2,2
1252,0.748,5806,1,0,2,2
1253,1.5430000000000001,5806,1,0,2,2
1254,0.508,5806,1,0,2,2
1255,0.241,5806,1,0,2,2
1256,1.214,5806,1,0,2,2
1257,0.27,5806,1,0,2,2
1258,0.873,5806,1,0,2,2
1259,1.9649999999999999,5806,0,1,2,2
1260,1.334,5806,0,1,2,2
1261,4.017,5806,0,1,2,2
1262,0.11800000000000001,5806,1,1,2,2
1263,0.15,5806,1,1,2,2
1264,0.6759999999999999,5806,1,1,2,2
1265,3.9899999999999998,5806,1,1,2,2
1266,0.165,5806,1,1,2,2
1267,0.736,5806,1,1,2,2
1268,0.36,5806,1,1,2,2
1269,0.059000000000000004,5806,1,1,2,2
1270,0.3,5806,1,1,2,2
1271,6.463,5806,0,0,2,2
1272,0.195,5806,0,0,2,2
1273,0.194,5806,0,0,2,2
1274,1.109,5806,0,0,2,2
1275,0.179,5806,0,0,2,2
1276,0.6880000000000001,5806,0,0,2,2
1277,0.361,5806,0,0,2,2
1278,0.09,5806,0,0,2,2
1279,0.34400000000000003,5806,1,0,2,2
1280,0.539,5806,1,0,2,2
1281,1.6440000000000001,5806,1,0,2,2
1282,0.37400000000000005,5806,1,0,2,2
1283,1.6640000000000001,5806,0,1,2,2
1284,0.29900000000000004,5806,1,0,2,2
1285,0.196,5806,1,0,2,2
1286,2.2310000000000003,5806,1,0,2,2
1287,1.254,5806,1,0,2,2
1288,0.916,5806,1,0,2,2
1289,0.254,5806,1,0,2,2
1290,3.794,5806,1,1,2,2
1291,0.675,5806,1,1,2,2
1292,1.7850000000000001,5806,1,1,2,2
1293,0.179,5806,1,1,2,2
1294,0.209,5806,1,1,2,2
1295,0.30000000000000004,5806,1,1,2,2
1296,18.056,5806,1,1,2,2
1297,0.136,5806,1,1,2,2
1298,0.133,5806,1,1,2,2
1299,0.225,5806,1,1,2,2
1300,2.743,5806,1,1,2,2
1301,2.501,5806,1,1,2,2
1302,0.21,5806,1,1,2,2
1303,1.223,5806,1,0,2,2
1304,1.005,5806,1,0,2,2
1305,1.077,5806,1,0,2,2
1306,0.418,5806,1,0,2,2
1307,1.4969999999999999,5806,1,0,2,2
1308,0.315,5806,1,0,2,2
1309,1.0919999999999999,5806,1,0,2,2
1310,0.209,5806,1,0,2,2
1311,1.771,5806,1,0,2,2
1312,0.868,5806,1,0,2,2
1313,0.34600000000000003,5806,1,0,2,2
1314,0.09,5806,1,0,2,2
1315,0.645,5806,1,0,2,2
1316,0.465,5806,1,0,2,2
1317,0.402,5806,1,0,2,2
1318,0.732,5806,1,0,2,2
1319,2.335,5806,1,0,2,2
1320,0.418,5806,1,0,2,2
1321,1.2730000000000001,5806,0,0,2,2
1322,0.23800000000000002,5806,0,0,2,2
1323,0.36,5806,0,0,2,2
1324,0.209,5806,0,0,2,2
1325,0.299,5806,0,0,2,2
1326,0.076,5806,0,0,2,2
1327,0.6,5806,0,0,2,2
1328,0.39,5806,0,0,2,2
1329,9.855,5806,0,1,2,2
1330,0.358,5806,0,1,2,2
1331,0.254,5806,0,1,2,2
1332,0.27,5806,0,1,2,2
1333,0.704,5806,0,1,2,2
1334,0.21100000000000002,5806,0,1,2,2
1335,0.356,5806,0,1,2,2
1336,0.464,5806,0,1,2,2
1337,0.5700000000000001,5806,0,1,2,2
1338,6.267,5806,0,1,2,2
1339,0.315,5806,0,1,2,2
1340,1.377,5806,0,1,2,2
1341,1.994,5806,0,1,2,2
1342,1.633,5806,1,1,2,2
1343,0.361,5806,1,0,2,2
1344,0.179,5806,1,0,2,2
1345,2.081,5806,1,0,2,2
1346,2.701,5806,1,0,2,2
1347,0.299,5806,1,0,2,2
1348,1.229,5806,1,0,2,2
1349,0.301,5806,1,0,2,2
1350,0.554,5806,0,0,2,2
1351,0.23800000000000002,5806,0,0,2,2
1352,0.27,5806,0,0,2,2
1353,0.073,5806,0,0,2,2
1354,0.076,5806,0,0,2,2
1355,0.075,5806,0,0,2,2
1356,0.525,5806,0,0,2,2
1357,0.39,5806,0,0,2,2
1358,0.179,5806,1,0,2,2
1359,1.935,5806,1,0,2,2
1360,0.075,5806,1,0,2,2
1361,0.195,5806,1,0,2,2
1362,0.23900000000000002,5806,1,0,2,2
1363,0.36,5806,1,0,2,2
1364,0.224,5806,1,0,2,2
1365,0.34400000000000003,5806,1,0,2,2
1366,0.81,5806,1,0,2,2
1367,0.11900000000000001,5806,1,0,2,2
1368,2.3520000000000003,5806,1,0,2,2
1369,1.7109999999999999,5806,1,0,2,2
1370,0.164,5806,1,0,2,2
1371,0.466,5806,1,0,2,2
1372,5.6610000000000005,5806,1,0,2,2
1373,0.405,5806,1,0,2,2
1374,0.7330000000000001,5806,0,0,2,2
1375,0.492,5806,0,0,2,2
1376,0.704,5806,0,0,2,2
1377,1.033,5806,0,0,2,2
1378,0.238,5806,0,0,2,2
1379,0.36,5806,0,0,2,2
1380,1.409,5806,1,0,2,2
1381,0.10400000000000001,5806,1,0,2,2
1382,0.662,5806,1,0,2,2
1383,0.9410000000000001,5806,1,0,2,2
1384,0.105,5806,1,0,2,2
1385,0.719,5806,1,0,2,2
1386,0.089,5806,1,0,2,2
1387,0.135,5806,1,0,2,2
1388,0.34600000000000003,5806,1,0,2,2
1389,0.193,5806,1,1,2,2
1390,0.059000000000000004,5806,1,1,2,2
1391,0.45,5806,1,1,2,2
1392,6.65,5806,1,1,2,2
1393,0.646,5806,1,1,2,2
1394,0.15,5806,1,1,2,2
1395,0.5700000000000001,5806,1,1,2,2
1396,0.729,5806,0,0,2,2
1397,0.36,5806,0,0,2,2
1398,0.795,5806,0,0,2,2
1399,0.059000000000000004,5806,1,0,2,2
1400,0.541,5806,1,0,2,2
1401,1.677,5806,1,0,2,2
1402,0.27,5806,0,1,2,2
1403,0.733,5806,0,1,2,2
1404,0.225,5806,0,1,2,2
1405,0.704,5806,0,0,2,2
1406,0.088,5806,0,0,2,2
1407,1.528,5806,0,0,2,2
1408,0.823,5806,0,0,2,2
1409,0.254,5806,0,0,2,2
1410,0.314,5806,0,0,2,2
1411,0.37300000000000005,5806,0,0,2,2
1412,0.34600000000000003,5806,0,0,2,2
1413,1.306,5806,0,0,2,2
1414,2.641,5806,0,0,2,2
1415,0.404,5806,0,0,2,2
1416,0.719,5806,0,0,2,2
1417,0.36,5806,0,0,2,2
1418,0.209,5806,0,0,2,2
1419,0.299,5806,0,0,2,2
1420,0.075,5806,0,0,2,2
1421,0.39,5806,0,0,2,2
1422,0.23800000000000002,5806,0,0,2,2
1423,0.583,5806,0,0,2,2
1424,0.076,5806,0,0,2,2
1425,0.075,5806,0,0,2,2
1426,0.39,5806,0,0,2,2
1427,0.389,5806,1,0,2,2
1428,0.16599999999999998,5806,1,0,2,2
1429,0.5690000000000001,5806,1,0,2,2
1430,0.30000000000000004,5806,1,0,2,2
1431,0.28600000000000003,5806,1,0,2,2
1432,0.40499999999999997,5806,1,0,2,2
1433,0.21,5806,1,0,2,2
1434,0.286,5806,1,0,2,2
1435,2.144,5806,1,0,2,2
1436,0.18,5806,1,0,2,2
1437,0.195,5806,1,0,2,2
1438,0.734,5806,0,1,2,2
1439,0.629,5806,0,1,2,2
1440,0.39,5806,0,1,2,2
1441,0.432,5806,0,1,2,2
1442,5.226,5806,0,0,2,2
1443,0.6000000000000001,5806,0,0,2,2
1444,2.487,5806,0,0,2,2
1445,0.61,5806,0,0,2,2
1446,0.254,5806,0,0,2,2
1447,0.314,5806,0,0,2,2
1448,0.36,5806,0,0,2,2
1449,0.195,5806,0,0,2,2
1450,0.525,5806,0,0,2,2
1451,0.226,5806,0,0,2,2
1452,1.109,5806,0,0,2,2
1453,0.795,5806,0,0,2,2
1454,0.495,5806,0,1,2,2
1455,0.419,5806,0,1,2,2
1456,0.375,5806,0,1,2,2
1457,0.867,5806,0,1,2,2
1458,0.331,5806,0,1,2,2
1459,0.15,5806,0,1,2,2
1460,0.419,5806,0,1,2,2
1461,1.256,5806,0,1,2,2
1462,0.523,5806,1,0,2,2
1463,0.556,5806,1,0,2,2
1464,0.539,5806,1,0,2,2
1465,0.6140000000000001,5806,1,0,2,2
1466,0.149,5806,0,0,2,2
1467,1.102,5806,0,0,2,2
1468,4.181,5806,0,0,2,2
1469,0.525,5806,0,0,2,2
1470,0.179,5806,0,0,2,2
1471,0.482,5806,0,0,2,2
1472,0.39,5806,0,0,2,2
1473,1.4860000000000002,5806,0,0,2,2
1474,0.34400000000000003,5806,1,0,2,2
1475,0.81,5806,1,0,2,2
1476,0.11900000000000001,5806,1,0,2,2
1477,2.2,5806,1,0,2,2
1478,2.162,5806,1,0,2,2
1479,0.06,5806,1,0,2,2
1480,0.836,5806,0,0,2,2
1481,9.094000000000001,5806,0,0,2,2
1482,0.271,5806,1,0,2,2
1483,0.314,5806,1,0,2,2
1484,0.493,5806,1,0,2,2
1485,0.18,5806,1,0,2,2
1486,1.126,5806,1,1,2,2
1487,0.238,5806,1,1,2,2
1488,0.522,5806,1,1,2,2
1489,2.68,5806,1,1,2,2
1490,0.8840000000000001,5806,1,1,2,2
1491,0.16599999999999998,5806,1,0,2,2
1492,0.23900000000000002,5806,1,0,2,2
1493,0.5690000000000001,5806,1,0,2,2
1494,0.451,5806,1,0,2,2
1495,0.376,5806,1,0,2,2
1496,1.3940000000000001,5806,1,0,2,2
1497,0.28400000000000003,5806,1,0,2,2
1498,1.213,5806,1,0,2,2
1499,0.164,5806,1,0,2,2
1500,1.033,5806,1,0,2,2
1501,0.315,5806,1,0,2,2
1502,0.225,5806,1,0,2,2
1503,0.29900000000000004,5806,1,0,2,2
1504,3.479,5806,1,1,2,2
1505,0.865,5806,1,1,2,2
1506,0.405,5806,1,1,2,2
1507,0.254,5806,1,1,2,2
1508,0.331,5806,1,1,2,2
1509,0.359,5806,1,1,2,2
1510,0.809,5806,1,1,2,2
1511,0.11900000000000001,5806,1,1,2,2
1512,0.10400000000000001,5806,1,1,2,2
1513,0.6890000000000001,5806,1,1,2,2
1514,0.29900000000000004,5806,1,0,2,2
1515,0.196,5806,1,0,2,2
1516,1.242,5806,1,0,2,2
1517,0.66,5806,1,0,2,2
1518,2.542,5806,1,0,2,2
1519,0.585,5806,1,0,2,2
1520,0.34400000000000003,5806,1,0,2,2
1521,0.539,5806,1,0,2,2
