,y,N,i,d,K,x
771,0.226,5378,0,0,2,2
772,0.105,5378,0,0,2,2
773,0.15,5378,0,0,2,2
774,0.374,5378,0,1,2,2
775,1.08,5378,0,1,2,2
776,0.18,5378,0,1,2,2
777,0.254,5378,0,1,2,2
778,1.633,5378,0,1,2,2
779,0.268,5378,1,0,2,2
780,0.226,5378,1,0,2,2
781,0.374,5378,1,0,2,2
782,0.151,5378,1,0,2,2
783,1.004,5378,0,0,2,2
784,0.314,5378,1,1,2,2
785,0.6930000000000001,5378,1,1,2,2
786,2.397,5378,1,1,2,2
787,0.24,5378,1,1,2,2
788,0.18,5378,1,1,2,2
789,3.198,5378,1,1,2,2
790,1.311,5378,1,1,2,2
791,0.09,5378,1,1,2,2
792,0.194,5378,0,0,2,2
793,3.446,5378,0,0,2,2
794,4.046,5378,0,1,2,2
795,0.24,5378,1,1,2,2
796,0.474,5378,1,1,2,2
797,0.657,5378,1,1,2,2
798,0.133,5378,1,1,2,2
799,0.404,5378,1,1,2,2
800,0.54,5378,0,0,2,2
801,0.225,5378,0,0,2,2
802,1.017,5378,0,1,2,2
803,0.755,5378,0,1,2,2
804,0.7929999999999999,5378,1,1,2,2
805,1.274,5378,1,1,2,2
806,0.342,5378,1,1,2,2
807,3.536,5378,1,1,2,2
808,0.374,5378,1,1,2,2
809,0.556,5378,0,0,2,2
810,0.809,5378,0,1,2,2
811,0.18,5378,0,1,2,2
812,0.644,5378,0,1,2,2
813,5.562,5378,0,1,2,2
814,4.172000000000001,5378,0,1,2,2
815,3.07,5378,0,1,2,2
816,0.10200000000000001,5378,1,0,2,2
817,1.121,5378,1,0,2,2
818,0.223,5378,1,0,2,2
819,0.482,5378,1,0,2,2
820,0.28700000000000003,5378,1,0,2,2
821,7.015000000000001,5378,1,1,2,2
822,0.47800000000000004,5378,1,1,2,2
823,0.135,5378,1,1,2,2
824,0.26,5378,1,1,2,2
825,2.4899999999999998,5378,0,1,2,2
826,0.463,5378,0,1,2,2
827,0.152,5378,0,1,2,2
828,0.391,5378,1,1,2,2
829,1.463,5378,1,1,2,2
830,0.867,5378,1,1,2,2
831,0.165,5378,1,1,2,2
832,0.15,5378,0,0,2,2
833,1.332,5378,1,0,2,2
834,0.164,5378,1,0,2,2
835,3.065,5378,1,0,2,2
836,0.195,5378,1,0,2,2
837,0.256,5378,1,0,2,2
838,0.298,5378,1,0,2,2
839,2.129,5378,0,1,2,2
840,0.252,5378,0,1,2,2
841,0.10400000000000001,5378,1,0,2,2
842,0.151,5378,1,0,2,2
843,0.36,5378,0,0,2,2
844,4.064,5378,1,0,2,2
845,0.225,5378,1,0,2,2
846,0.165,5378,1,0,2,2
847,6.285,5378,1,0,2,2
848,0.808,5378,1,0,2,2
849,0.302,5378,1,0,2,2
850,0.135,5378,0,0,2,2
851,0.15,5378,0,0,2,2
852,1.036,5378,1,0,2,2
853,0.44,5378,1,0,2,2
854,0.8260000000000001,5378,1,0,2,2
855,0.482,5378,1,0,2,2
856,0.226,5378,1,0,2,2
857,0.151,5378,0,0,2,2
858,0.255,5378,0,0,2,2
859,0.302,5378,0,0,2,2
860,0.315,5378,1,0,2,2
861,0.422,5378,1,0,2,2
862,0.091,5378,0,0,2,2
863,0.15,5378,0,0,2,2
864,1.022,5378,1,0,2,2
865,0.24,5378,1,0,2,2
866,0.193,5378,1,0,2,2
867,0.331,5378,1,0,2,2
868,0.613,5378,0,1,2,2
869,4.946,5378,0,1,2,2
870,1.079,5378,0,0,2,2
871,0.9920000000000001,5378,1,1,2,2
872,0.078,5378,1,1,2,2
873,0.673,5378,0,1,2,2
874,1.361,5378,1,0,2,2
875,1.471,5378,1,0,2,2
876,0.376,5378,1,0,2,2
877,1.3230000000000002,5378,1,0,2,2
878,1.197,5378,1,0,2,2
879,0.495,5378,1,1,2,2
880,0.271,5378,1,1,2,2
881,0.254,5378,0,1,2,2
882,0.166,5378,1,0,2,2
883,0.481,5378,1,0,2,2
884,0.388,5378,1,0,2,2
885,0.524,5378,1,0,2,2
886,0.555,5378,1,0,2,2
887,0.45,5378,1,0,2,2
888,0.15,5378,1,0,2,2
889,0.27,5378,1,0,2,2
890,0.5690000000000001,5378,1,0,2,2
891,0.11800000000000001,5378,1,0,2,2
892,0.916,5378,1,0,2,2
893,0.194,5378,1,0,2,2
894,1.484,5378,1,1,2,2
895,3.157,5378,1,1,2,2
896,0.226,5378,1,1,2,2
897,0.342,5378,1,1,2,2
898,2.891,5378,1,1,2,2
899,0.167,5378,1,1,2,2
900,0.298,5378,1,1,2,2
901,0.7210000000000001,5378,1,1,2,2
902,1.754,5378,0,1,2,2
903,0.21,5378,0,1,2,2
904,0.509,5378,0,1,2,2
905,3.766,5378,1,1,2,2
906,0.886,5378,1,1,2,2
907,0.197,5378,1,1,2,2
908,0.162,5378,1,1,2,2
909,1.3940000000000001,5378,1,1,2,2
910,1.332,5378,1,1,2,2
911,0.16499999999999998,5378,1,1,2,2
912,0.062,5378,0,1,2,2
913,0.106,5378,0,1,2,2
914,0.34500000000000003,5378,1,0,2,2
915,1.979,5378,1,0,2,2
916,0.34500000000000003,5378,1,0,2,2
917,2.1430000000000002,5378,1,0,2,2
918,3.299,5378,1,0,2,2
919,5.507000000000001,5378,1,0,2,2
920,2.1290000000000004,5378,1,0,2,2
921,0.675,5378,1,0,2,2
922,0.5720000000000001,5378,1,0,2,2
923,0.374,5378,1,0,2,2
924,2.161,5378,1,0,2,2
925,1.395,5378,1,0,2,2
926,0.46799999999999997,5378,1,0,2,2
927,0.269,5378,0,0,2,2
928,1.107,5378,0,0,2,2
929,3.107,5378,0,0,2,2
930,0.302,5378,0,0,2,2
931,0.163,5378,0,0,2,2
932,0.47900000000000004,5378,0,1,2,2
933,1.679,5378,1,1,2,2
934,0.091,5378,1,1,2,2
935,0.345,5378,0,0,2,2
936,4.006,5378,1,0,2,2
937,0.253,5378,1,0,2,2
938,1.3159999999999998,5378,1,0,2,2
939,0.148,5378,1,0,2,2
940,2.419,5378,1,0,2,2
941,0.332,5378,1,0,2,2
942,0.7330000000000001,5378,1,0,2,2
943,0.253,5378,1,0,2,2
944,0.166,5378,1,0,2,2
945,1.14,5378,1,0,2,2
946,0.21,5378,1,0,2,2
947,0.255,5378,0,1,2,2
948,0.315,5378,1,1,2,2
949,0.7949999999999999,5378,1,1,2,2
950,0.21,5378,1,1,2,2
951,0.209,5378,1,1,2,2
952,0.87,5378,0,1,2,2
953,0.089,5378,0,1,2,2
954,0.194,5378,0,1,2,2
955,0.359,5378,0,1,2,2
956,1.3679999999999999,5378,1,0,2,2
957,0.28500000000000003,5378,1,0,2,2
958,0.6900000000000001,5378,1,0,2,2
959,0.091,5378,1,0,2,2
960,1.516,5378,1,1,2,2
961,0.209,5378,1,1,2,2
962,0.8220000000000001,5378,1,1,2,2
963,1.71,5378,1,1,2,2
964,0.195,5378,1,1,2,2
965,0.617,5378,1,1,2,2
966,0.151,5378,1,1,2,2
967,1.046,5378,1,1,2,2
968,0.704,5378,1,1,2,2
969,3.267,5378,1,1,2,2
970,0.989,5378,0,1,2,2
971,0.211,5378,0,1,2,2
972,0.493,5378,0,0,2,2
973,0.675,5378,0,1,2,2
974,2.372,5378,0,1,2,2
975,0.525,5378,0,1,2,2
976,0.135,5378,1,0,2,2
977,0.795,5378,1,0,2,2
978,2.805,5378,1,0,2,2
979,0.87,5378,1,0,2,2
980,0.632,5378,1,0,2,2
981,0.418,5378,1,0,2,2
982,0.511,5378,1,0,2,2
983,1.998,5378,0,1,2,2
984,0.676,5378,0,1,2,2
985,0.42,5378,0,1,2,2
986,0.18,5378,0,1,2,2
987,0.148,5378,0,1,2,2
988,0.45,5378,0,1,2,2
989,2.338,5378,0,0,2,2
990,0.359,5378,0,0,2,2
991,1.379,5378,0,0,2,2
992,2.851,5378,0,0,2,2
993,0.466,5378,0,0,2,2
994,0.135,5378,0,0,2,2
995,1.409,5378,1,1,2,2
996,1.288,5378,1,1,2,2
997,0.435,5378,1,1,2,2
998,2.25,5378,0,1,2,2
999,0.737,5378,0,1,2,2
1000,0.061,5378,0,1,2,2
1001,3.69,5378,0,0,2,2
1002,1.018,5378,0,0,2,2
1003,0.466,5378,0,0,2,2
1004,0.598,5378,0,0,2,2
1005,0.974,5378,1,0,2,2
1006,0.751,5378,1,0,2,2
1007,0.285,5378,1,0,2,2
1008,0.344,5378,1,0,2,2
1009,1.14,5378,1,0,2,2
1010,0.209,5378,1,0,2,2
1011,0.435,5378,1,0,2,2
1012,0.388,5378,1,0,2,2
1013,0.255,5378,1,0,2,2
1014,0.405,5378,1,0,2,2
1015,2.292,5378,1,1,2,2
1016,0.5569999999999999,5378,1,1,2,2
1017,0.134,5378,0,0,2,2
1018,3.705,5378,0,0,2,2
1019,4.98,5378,1,0,2,2
1020,0.20800000000000002,5378,1,0,2,2
1021,0.434,5378,1,0,2,2
1022,3.404,5378,1,0,2,2
1023,0.18,5378,1,1,2,2
1024,0.617,5378,1,1,2,2
1025,0.8230000000000001,5378,1,1,2,2
1026,0.5680000000000001,5378,1,1,2,2
1027,4.393,5378,1,0,2,2
1028,0.387,5378,1,0,2,2
1029,0.105,5378,1,0,2,2
1030,0.105,5378,0,1,2,2
1031,0.435,5378,0,1,2,2
1032,0.167,5378,0,1,2,2
1033,0.181,5378,0,0,2,2
1034,1.2890000000000001,5378,0,0,2,2
1035,0.497,5378,0,0,2,2
1036,0.464,5378,1,0,2,2
1037,0.151,5378,1,0,2,2
1038,0.333,5378,0,0,2,2
1039,0.195,5378,0,0,2,2
1040,0.194,5378,0,0,2,2
1041,0.34600000000000003,5378,0,0,2,2
1042,0.554,5378,1,0,2,2
1043,0.48,5378,1,0,2,2
1044,0.8230000000000001,5378,1,0,2,2
1045,3.6029999999999998,5378,0,1,2,2
1046,0.257,5378,0,1,2,2
1047,3.9,5378,0,1,2,2
1048,0.538,5378,0,1,2,2
1049,0.404,5378,0,1,2,2
1050,0.643,5378,0,1,2,2
1051,2.548,5378,1,0,2,2
1052,1.2730000000000001,5378,1,0,2,2
1053,0.28800000000000003,5378,1,0,2,2
1054,1.338,5378,1,0,2,2
1055,0.404,5378,1,0,2,2
1056,2.0140000000000002,5378,1,0,2,2
1057,0.373,5378,1,0,2,2
1058,1.71,5378,1,0,2,2
1059,1.421,5378,1,0,2,2
1060,1.227,5378,1,0,2,2
1061,0.315,5378,0,0,2,2
1062,3.705,5378,0,0,2,2
1063,0.766,5378,0,0,2,2
1064,0.388,5378,0,1,2,2
1065,0.062,5378,0,1,2,2
1066,1.3639999999999999,5378,0,1,2,2
1067,0.24,5378,0,1,2,2
1068,0.5680000000000001,5378,0,1,2,2
1069,0.15,5378,0,0,2,2
1070,2.807,5378,0,0,2,2
1071,0.465,5378,0,0,2,2
1072,1.8840000000000001,5378,1,0,2,2
1073,0.747,5378,1,0,2,2
1074,1.337,5378,1,0,2,2
1075,0.30000000000000004,5378,1,1,2,2
1076,0.451,5378,0,0,2,2
1077,0.51,5378,0,0,2,2
1078,1.261,5378,0,0,2,2
1079,0.34500000000000003,5378,1,0,2,2
1080,0.089,5378,1,0,2,2
1081,0.148,5378,1,1,2,2
1082,2.3640000000000003,5378,1,1,2,2
1083,2.096,5378,1,1,2,2
1084,0.84,5378,1,1,2,2
1085,2.072,5378,1,1,2,2
1086,4.559,5378,0,0,2,2
1087,0.389,5378,0,0,2,2
1088,1.486,5378,0,1,2,2
1089,0.23900000000000002,5378,0,1,2,2
1090,0.253,5378,0,1,2,2
1091,0.302,5378,1,0,2,2
1092,0.34400000000000003,5378,1,0,2,2
1093,0.27,5378,1,0,2,2
1094,0.166,5378,1,0,2,2
1095,0.421,5378,1,0,2,2
1096,0.645,5378,0,0,2,2
1097,0.194,5378,0,0,2,2
1098,0.34600000000000003,5378,0,0,2,2
1099,1.3679999999999999,5378,1,0,2,2
1100,0.10400000000000001,5378,1,0,2,2
1101,0.195,5378,0,0,2,2
1102,0.34600000000000003,5378,0,0,2,2
1103,0.314,5378,0,0,2,2
1104,1.5290000000000001,5378,0,0,2,2
1105,0.09,5378,0,1,2,2
1106,1.425,5378,0,1,2,2
1107,1.034,5378,0,1,2,2
1108,1.0170000000000001,5378,0,1,2,2
1109,3.027,5378,1,1,2,2
1110,6.548,5378,0,1,2,2
1111,0.585,5378,0,1,2,2
1112,0.7949999999999999,5378,0,1,2,2
1113,0.5549999999999999,5378,0,1,2,2
1114,1.98,5378,0,1,2,2
1115,0.39,5378,0,0,2,2
1116,0.763,5378,0,0,2,2
1117,0.704,5378,0,0,2,2
1118,0.088,5378,0,0,2,2
1119,1.439,5378,0,0,2,2
1120,0.166,5378,0,0,2,2
1121,1.62,5378,1,0,2,2
1122,0.271,5378,1,0,2,2
1123,0.179,5378,1,0,2,2
1124,1.842,5378,1,0,2,2
1125,3.2990000000000004,5378,1,0,2,2
1126,0.241,5378,1,0,2,2
1127,0.7630000000000001,5378,1,0,2,2
1128,0.538,5378,1,0,2,2
1129,0.434,5378,1,0,2,2
1130,0.241,5378,1,0,2,2
1131,1.214,5378,1,0,2,2
1132,0.211,5378,1,0,2,2
1133,0.467,5378,1,0,2,2
1134,1.9649999999999999,5378,0,1,2,2
1135,1.334,5378,0,1,2,2
1136,4.017,5378,0,1,2,2
1137,0.11800000000000001,5378,1,1,2,2
1138,0.15,5378,1,1,2,2
1139,0.105,5378,1,1,2,2
1140,3.9899999999999998,5378,1,1,2,2
1141,0.736,5378,1,1,2,2
1142,0.18,5378,1,1,2,2
1143,0.059000000000000004,5378,1,1,2,2
1144,0.3,5378,1,1,2,2
1145,6.18,5378,0,0,2,2
1146,1.109,5378,0,0,2,2
1147,0.179,5378,0,0,2,2
1148,0.6880000000000001,5378,0,0,2,2
1149,0.361,5378,0,0,2,2
1150,0.34400000000000003,5378,1,0,2,2
1151,0.539,5378,1,0,2,2
1152,0.419,5378,1,0,2,2
1153,0.059000000000000004,5378,1,0,2,2
1154,0.7610000000000001,5378,1,0,2,2
1155,0.37400000000000005,5378,1,0,2,2
1156,1.3800000000000001,5378,0,1,2,2
1157,0.10400000000000001,5378,1,0,2,2
1158,0.196,5378,1,0,2,2
1159,2.2310000000000003,5378,1,0,2,2
1160,1.254,5378,1,0,2,2
1161,0.916,5378,1,0,2,2
1162,2.461,5378,1,1,2,2
1163,0.675,5378,1,1,2,2
1164,1.7850000000000001,5378,1,1,2,2
1165,0.209,5378,1,1,2,2
1166,0.30000000000000004,5378,1,1,2,2
1167,17.381,5378,1,1,2,2
1168,0.06,5378,1,1,2,2
1169,0.225,5378,1,1,2,2
1170,2.743,5378,1,1,2,2
1171,2.501,5378,1,1,2,2
1172,0.21,5378,1,1,2,2
1173,1.223,5378,1,0,2,2
1174,1.005,5378,1,0,2,2
1175,1.077,5378,1,0,2,2
1176,0.418,5378,1,0,2,2
1177,1.108,5378,1,0,2,2
1178,0.315,5378,1,0,2,2
1179,1.0919999999999999,5378,1,0,2,2
1180,0.209,5378,1,0,2,2
1181,0.975,5378,1,0,2,2
1182,0.706,5378,1,0,2,2
1183,0.34600000000000003,5378,1,0,2,2
1184,0.09,5378,1,0,2,2
1185,0.645,5378,1,0,2,2
1186,0.465,5378,1,0,2,2
1187,0.23900000000000002,5378,1,0,2,2
1188,0.732,5378,1,0,2,2
1189,2.155,5378,1,0,2,2
1190,0.418,5378,1,0,2,2
1191,1.2730000000000001,5378,0,0,2,2
1192,0.36,5378,0,0,2,2
1193,0.209,5378,0,0,2,2
1194,0.076,5378,0,0,2,2
1195,0.6,5378,0,0,2,2
1196,0.39,5378,0,0,2,2
1197,7.865,5378,0,1,2,2
1198,1.585,5378,0,1,2,2
1199,0.704,5378,0,1,2,2
1200,0.21100000000000002,5378,0,1,2,2
1201,0.356,5378,0,1,2,2
1202,0.464,5378,0,1,2,2
1203,0.5700000000000001,5378,0,1,2,2
1204,6.267,5378,0,1,2,2
1205,0.315,5378,0,1,2,2
1206,0.9870000000000001,5378,0,1,2,2
1207,1.994,5378,0,1,2,2
1208,1.633,5378,1,1,2,2
1209,0.361,5378,1,0,2,2
1210,0.343,5378,1,0,2,2
1211,1.183,5378,1,0,2,2
1212,2.325,5378,1,0,2,2
1213,1.229,5378,1,0,2,2
1214,0.27,5378,0,0,2,2
1215,0.073,5378,0,0,2,2
1216,0.179,5378,1,0,2,2
1217,0.463,5378,1,0,2,2
1218,0.271,5378,1,0,2,2
1219,0.075,5378,1,0,2,2
1220,0.23900000000000002,5378,1,0,2,2
1221,0.36,5378,1,0,2,2
1222,0.224,5378,1,0,2,2
1223,0.11900000000000001,5378,1,0,2,2
1224,0.34299999999999997,5378,1,0,2,2
1225,1.199,5378,1,0,2,2
1226,1.7109999999999999,5378,1,0,2,2
1227,0.164,5378,1,0,2,2
1228,2.141,5378,1,0,2,2
1229,1.9620000000000002,5378,1,0,2,2
1230,0.614,5378,0,0,2,2
1231,0.074,5378,0,0,2,2
1232,0.089,5378,0,0,2,2
1233,0.704,5378,0,0,2,2
1234,0.238,5378,0,0,2,2
1235,0.36,5378,0,0,2,2
1236,0.314,5378,1,0,2,2
1237,0.195,5378,1,0,2,2
1238,0.10400000000000001,5378,1,0,2,2
1239,0.662,5378,1,0,2,2
1240,0.329,5378,1,0,2,2
1241,0.449,5378,1,0,2,2
1242,0.105,5378,1,0,2,2
1243,0.719,5378,1,0,2,2
1244,0.135,5378,1,0,2,2
1245,0.34600000000000003,5378,1,0,2,2
1246,0.45,5378,1,1,2,2
1247,6.547,5378,1,1,2,2
1248,0.313,5378,0,0,2,2
1249,0.255,5378,0,0,2,2
1250,0.795,5378,0,0,2,2
1251,0.541,5378,1,0,2,2
1252,1.677,5378,1,0,2,2
1253,0.733,5378,0,1,2,2
1254,0.225,5378,0,1,2,2
1255,0.704,5378,0,0,2,2
1256,0.088,5378,0,0,2,2
1257,0.853,5378,0,0,2,2
1258,0.28500000000000003,5378,0,0,2,2
1259,0.823,5378,0,0,2,2
1260,0.254,5378,0,0,2,2
1261,0.37300000000000005,5378,0,0,2,2
1262,0.34600000000000003,5378,0,0,2,2
1263,0.781,5378,0,0,2,2
1264,2.641,5378,0,0,2,2
1265,0.404,5378,0,0,2,2
1266,0.719,5378,0,0,2,2
1267,0.36,5378,0,0,2,2
1268,0.075,5378,0,0,2,2
1269,0.39,5378,0,0,2,2
1270,0.23800000000000002,5378,0,0,2,2
1271,0.583,5378,0,0,2,2
1272,0.075,5378,0,0,2,2
1273,0.39,5378,0,0,2,2
1274,0.389,5378,1,0,2,2
1275,0.16599999999999998,5378,1,0,2,2
1276,0.30000000000000004,5378,1,0,2,2
1277,0.28600000000000003,5378,1,0,2,2
1278,0.40499999999999997,5378,1,0,2,2
1279,0.21,5378,1,0,2,2
1280,0.286,5378,1,0,2,2
1281,2.144,5378,1,0,2,2
1282,0.18,5378,1,0,2,2
1283,0.734,5378,0,1,2,2
1284,0.629,5378,0,1,2,2
1285,0.39,5378,0,1,2,2
1286,0.432,5378,0,1,2,2
1287,0.99,5378,0,0,2,2
1288,0.716,5378,0,0,2,2
1289,1.722,5378,0,0,2,2
1290,0.764,5378,0,0,2,2
1291,0.481,5378,0,0,2,2
1292,0.41600000000000004,5378,0,0,2,2
1293,0.314,5378,0,0,2,2
1294,0.195,5378,0,0,2,2
1295,0.226,5378,0,0,2,2
1296,1.109,5378,0,0,2,2
1297,0.795,5378,0,0,2,2
1298,0.495,5378,0,1,2,2
1299,0.10400000000000001,5378,0,1,2,2
1300,0.583,5378,0,1,2,2
1301,0.074,5378,0,1,2,2
1302,0.419,5378,0,1,2,2
1303,1.256,5378,0,1,2,2
1304,0.556,5378,1,0,2,2
1305,0.539,5378,1,0,2,2
1306,0.923,5378,0,0,2,2
1307,0.315,5378,0,0,2,2
1308,0.853,5378,0,0,2,2
1309,1.409,5378,0,0,2,2
1310,0.375,5378,0,0,2,2
1311,0.24,5378,0,0,2,2
1312,0.179,5378,0,0,2,2
1313,0.121,5378,0,0,2,2
1314,0.271,5378,0,0,2,2
1315,1.332,5378,1,0,2,2
1316,0.6910000000000001,5378,1,0,2,2
1317,0.836,5378,0,0,2,2
1318,8.118,5378,0,0,2,2
1319,0.75,5378,0,0,2,2
1320,0.271,5378,1,0,2,2
1321,0.314,5378,1,0,2,2
1322,1.126,5378,1,1,2,2
1323,0.522,5378,1,1,2,2
1324,2.68,5378,1,1,2,2
1325,0.8840000000000001,5378,1,1,2,2
1326,0.076,5378,1,0,2,2
1327,0.23900000000000002,5378,1,0,2,2
1328,0.39,5378,1,0,2,2
1329,0.28400000000000003,5378,1,0,2,2
1330,1.213,5378,1,0,2,2
1331,0.164,5378,1,0,2,2
1332,0.734,5378,1,0,2,2
1333,0.106,5378,1,0,2,2
1334,0.29900000000000004,5378,1,0,2,2
1335,3.479,5378,1,1,2,2
1336,0.865,5378,1,1,2,2
1337,0.405,5378,1,1,2,2
1338,0.254,5378,1,1,2,2
1339,0.331,5378,1,1,2,2
1340,0.809,5378,1,1,2,2
1341,0.11900000000000001,5378,1,1,2,2
1342,0.10400000000000001,5378,1,0,2,2
1343,0.196,5378,1,0,2,2
1344,0.898,5378,1,0,2,2
1345,0.28400000000000003,5378,1,0,2,2
1346,0.135,5378,1,0,2,2
1347,1.961,5378,1,0,2,2
1348,0.585,5378,1,0,2,2
1349,0.388,5378,1,0,2,2
1350,1.331,5378,1,0,2,2
1351,0.11900000000000001,5378,1,0,2,2
1352,0.405,5378,1,0,2,2
1353,1.141,5378,1,0,2,2
1354,0.658,5378,1,0,2,2
1355,0.135,5378,1,0,2,2
1356,0.241,5378,1,0,2,2
1357,0.9600000000000001,5378,1,0,2,2
1358,0.507,5378,0,1,2,2
1359,0.813,5378,0,1,2,2
1360,1.183,5378,0,1,2,2
1361,0.057,5378,0,0,2,2
1362,0.478,5378,0,0,2,2
1363,0.06,5378,0,0,2,2
1364,2.157,5378,0,1,2,2
1365,0.254,5378,0,1,2,2
1366,3.378,5378,1,1,2,2
1367,0.464,5378,1,1,2,2
1368,0.258,5378,1,0,2,2
1369,1.963,5378,0,0,2,2
1370,0.5660000000000001,5378,1,1,2,2
1371,0.868,5378,0,0,2,2
1372,1.125,5378,0,0,2,2
1373,0.706,5378,0,0,2,2
1374,0.164,5378,0,0,2,2
1375,1.8599999999999999,5378,0,0,2,2
1376,0.855,5378,1,1,2,2
1377,0.269,5378,0,1,2,2
1378,1.528,5378,0,1,2,2
1379,7.015,5378,0,1,2,2
1380,0.507,5378,0,1,2,2
1381,1.3940000000000001,5378,1,1,2,2
1382,3.5200000000000005,5378,0,1,2,2
1383,1.742,5378,1,0,2,2
1384,1.486,5378,1,0,2,2
1385,0.556,5378,1,0,2,2
1386,0.464,5378,1,0,2,2
1387,0.057,5378,0,0,2,2
1388,0.135,5378,1,0,2,2
1389,1.637,5378,1,0,2,2
1390,0.059000000000000004,5378,1,0,2,2
1391,0.11900000000000001,5378,1,0,2,2
1392,0.256,5378,1,0,2,2
1393,0.556,5378,1,0,2,2
1394,1.604,5378,1,0,2,2
1395,0.18,5378,1,0,2,2
1396,1.532,5378,0,1,2,2
1397,0.738,5378,0,1,2,2
1398,2.146,5378,1,1,2,2
1399,0.405,5378,1,1,2,2
1400,0.611,5378,1,1,2,2
1401,0.781,5378,1,0,2,2
1402,1.769,5378,0,1,2,2
1403,0.41900000000000004,5378,0,1,2,2
1404,0.33,5378,0,1,2,2
1405,0.269,5378,0,1,2,2
1406,1.9420000000000002,5378,1,1,2,2
1407,3.026,5378,1,1,2,2
1408,1.77,5378,1,1,2,2
1409,0.737,5378,1,1,2,2
1410,1.348,5378,0,1,2,2
1411,0.81,5378,1,1,2,2
1412,1.498,5378,1,1,2,2
1413,1.6840000000000002,5378,1,1,2,2
1414,0.9460000000000001,5378,0,1,2,2
1415,0.462,5378,1,0,2,2
1416,0.612,5378,1,0,2,2
1417,0.466,5378,1,0,2,2
1418,0.18,5378,1,1,2,2
1419,1.229,5378,1,0,2,2
1420,0.44700000000000006,5378,1,0,2,2
1421,0.794,5378,1,0,2,2
1422,1.366,5378,1,0,2,2
1423,0.464,5378,1,0,2,2
1424,3.249,5378,1,1,2,2
1425,0.058,5378,1,0,2,2
1426,0.868,5378,0,0,2,2
1427,2.4579999999999997,5378,0,1,2,2
1428,0.793,5378,1,0,2,2
1429,0.166,5378,1,0,2,2
1430,0.06,5378,1,0,2,2
1431,0.868,5378,0,0,2,2
1432,0.391,5378,1,0,2,2
1433,0.9730000000000001,5378,1,0,2,2
1434,1.165,5378,0,0,2,2
1435,0.06,5378,0,0,2,2
1436,2.982,5378,1,1,2,2
1437,1.322,5378,1,1,2,2
1438,0.433,5378,1,1,2,2
1439,0.6320000000000001,5378,0,0,2,2
1440,2.424,5378,1,0,2,2
1441,0.36100000000000004,5378,1,0,2,2
1442,0.9890000000000001,5378,1,0,2,2
1443,0.8530000000000001,5378,0,0,2,2
1444,0.06,5378,0,0,2,2
1445,0.136,5378,0,0,2,2
1446,0.255,5378,1,0,2,2
1447,0.929,5378,1,0,2,2
1448,0.375,5378,1,0,2,2
1449,1.351,5378,1,0,2,2
1450,1.305,5378,0,1,2,2
1451,2.157,5378,0,1,2,2
1452,0.105,5378,1,0,2,2
1453,0.179,5378,1,0,2,2
1454,1.7530000000000001,5378,0,0,2,2
1455,1.141,5378,0,0,2,2
1456,2.563,5378,1,1,2,2
1457,0.34500000000000003,5378,1,1,2,2
1458,0.674,5378,1,0,2,2
1459,0.749,5378,1,0,2,2
1460,2.115,5378,1,0,2,2
1461,1.711,5378,0,0,2,2
1462,0.84,5378,0,0,2,2
1463,0.06,5378,0,1,2,2
1464,1.305,5378,0,1,2,2
1465,1.154,5378,0,0,2,2
1466,2.894,5378,1,0,2,2
1467,0.21,5378,1,0,2,2
1468,1.004,5378,1,0,2,2
1469,0.133,5378,1,0,2,2
1470,7.382,5378,0,1,2,2
1471,0.209,5378,0,1,2,2
1472,1.124,5378,1,0,2,2
1473,0.089,5378,1,0,2,2
1474,0.496,5378,1,0,2,2
1475,0.6890000000000001,5378,1,0,2,2
1476,0.44900000000000007,5378,1,0,2,2
1477,0.526,5378,1,0,2,2
1478,0.54,5378,1,1,2,2
1479,4.319,5378,1,1,2,2
1480,0.179,5378,1,1,2,2
1481,0.884,5378,1,1,2,2
1482,3.494,5378,1,1,2,2
1483,0.45,5378,1,1,2,2
1484,1.155,5378,0,0,2,2
1485,0.524,5378,0,0,2,2
1486,0.06,5378,1,0,2,2
1487,0.63,5378,1,0,2,2
1488,1.005,5378,1,0,2,2
1489,0.06,5378,1,0,2,2
1490,0.406,5378,1,0,2,2
1491,0.361,5378,1,0,2,2
1492,0.195,5378,1,1,2,2
1493,0.898,5378,1,1,2,2
1494,0.793,5378,1,1,2,2
1495,0.165,5378,1,1,2,2
1496,0.6300000000000001,5378,1,0,2,2
1497,1.319,5378,1,0,2,2
1498,1.798,5378,1,0,2,2
1499,0.389,5378,1,0,2,2
1500,2.97,5378,1,1,2,2
1501,3.975,5378,1,1,2,2
1502,0.81,5378,1,1,2,2
1503,0.451,5378,1,1,2,2
1504,1.395,5378,1,1,2,2
1505,4.768000000000001,5378,1,0,2,2
1506,1.528,5378,1,0,2,2
1507,0.179,5378,1,0,2,2
1508,0.645,5378,1,0,2,2
1509,0.7350000000000001,5378,1,0,2,2
1510,0.18,5378,1,0,2,2
1511,0.932,5378,1,1,2,2
1512,0.555,5378,1,1,2,2
1513,0.7809999999999999,5378,1,1,2,2
1514,1.2570000000000001,5378,1,0,2,2
1515,0.314,5378,1,0,2,2
1516,1.6050000000000002,5378,1,0,2,2
1517,0.554,5378,1,0,2,2
1518,0.9580000000000001,5378,1,0,2,2
1519,1.35,5378,1,0,2,2
1520,0.10400000000000001,5378,1,0,2,2
1521,1.349,5378,0,0,2,2
